Best,Mean,Worst,Diversity
3323.6380899782403,3339.4435968001626,3355.4094454598367,2804.162588116724
3322.9046520425095,3330.8155925770575,3352.496185070371,2109.2923083964
3322.9046520425095,3330.4891385999363,3350.3860864358767,2065.408199916487
3322.9046520425095,3326.2055135370138,3350.235320110887,1049.6462328943394
3322.8445958742727,3324.7697117868747,3349.7837198111415,617.1145992791758
3322.8445958742727,3335.9451972479947,3351.658717228391,2712.9840627915105
3322.8445958742727,3326.5315960853463,3350.8513130877914,1066.2667490409576
3322.8445958742727,3326.1189569030917,3350.8513130877914,1077.6014925987683
3322.8445958742727,3323.213579932235,3324.5560927121046,96.7595378223973
3322.8445958742727,3322.962396950808,3323.922049445423,34.31128097670762
3322.8445958742727,3332.3808162294563,3351.7557845104984,2312.376183011794
3322.8445958742727,3326.865753428887,3350.315508630726,1122.7787783214494
3322.8445958742727,3325.3917014735403,3350.315508630726,658.9926840854291
3322.8445958742727,3323.7827936884896,3325.9702468154373,198.44104091408235
3322.8445958742727,3323.21240274179,3324.205885222681,93.47571479110502
