Best,Mean,Worst,Diversity
17813003.932098653,19157799.868094295,21837246.499050576,282726632.6529706
17813003.932098653,18548619.464095227,20506845.919447534,203775345.93057138
17813003.932098653,17891301.297997802,19378224.020372458,29750090.122841023
17813003.932098653,17891289.177502647,19378224.020372458,29746938.794100944
17813003.932098653,17813016.052593805,17813246.342001736,4605.7881585769355
17813003.932098653,18829474.98320871,20390109.15141686,225846886.0343845
17813003.932098653,18378772.778529305,20196710.024379134,163512044.5516591
17813003.932098653,17988802.849546038,19756330.58253849,63653437.03492884
17813003.932098653,17813040.293584116,17813246.342001736,12362.905057232827
17813003.932098653,17813016.052593805,17813246.342001736,4605.7881585769355
17813003.932098653,18791297.00283407,21625631.039787214,225863503.30351374
17813003.932098653,18354422.761417843,20341116.811469715,157772158.66610095
17813003.932098653,18127346.556431897,19475308.413350374,101015199.59969532
17813003.932098653,17813040.293584112,17813246.342001736,12362.905057232827
17813003.932098653,17813003.93209865,17813003.932098653,0.0
