Best,Mean,Worst,Diversity
3342.163971063994,3355.7488830946213,3382.313904534451,2766.351819340408
3342.163971063994,3347.8046690450356,3363.8348885804253,1106.8152261920027
3342.163971063994,3344.54175695721,3349.4765338056477,486.4771549118086
3342.163971063994,3343.1792536468215,3345.818151280303,270.9640396030054
3342.163971063994,3342.5387901322347,3345.818151280303,129.12135651628887
3342.163971063994,3342.184286818533,3342.27063490574,6.262903242915854
3342.073459988533,3342.167388690707,3342.2466229146075,6.232817859007355
3342.073459988533,3342.137875177951,3342.163971063994,5.9525822484829405
3342.073459988533,3342.115974106445,3342.163971063994,7.797880696051379
3342.073459988533,3342.096253127016,3342.149437116812,6.382078775413902
3342.073459988533,3342.084856557775,3342.149437116812,3.8748335422155833
3342.073459988533,3342.0734599885336,3342.073459988533,0.0
