Best,Mean,Worst,Diversity
331.77264543720037,333.9453042371519,341.7619408186585,2086.7531292752565
331.77264543720037,333.0529314148403,339.8750858663,1214.2543986505775
331.77264543720037,332.6653327713535,338.07439332743127,1002.4052291424907
331.77264543720037,331.9857274328662,334.68917857693793,282.08484718257034
331.77264543720037,331.8203539339113,332.73267416619433,65.54511305046611
331.77264543720037,333.3875629435335,338.07439332743127,404.19763374599825
331.77264543720037,332.711598332672,335.53402591583335,200.16818751195694
331.77264543720037,332.2982017183214,334.6317572380732,123.47549154502383
331.77264543720037,331.92337318383295,332.73267416619433,49.68834139082833
331.77264543720037,331.8121181224436,332.56209914206374,14.999620392404154
331.77264543720037,334.95046168905645,338.16934177009284,148.21936959970543
331.77264543720037,332.8924086094607,335.53402591583335,68.36798305239307
331.77264543720037,331.96032219588324,332.6555651235136,14.29002989346884
331.77264543720037,331.8017404477335,331.86962880564397,2.0366507373156537
331.77264543720037,331.79204211088916,331.86962880564397,1.551733895097641
