Best,Mean,Worst,Diversity
19197.505929645653,20483.846671533684,21592.734108054927,225090.04353888365
19197.505929645653,20161.76163823719,21515.471511077794,216242.7826108911
19197.505929645653,19662.2673197475,21441.39803935539,144342.85145286567
19197.505929645653,19537.9916207652,21408.650196930754,113512.70065799114
19194.839912297815,19536.754085708882,21408.650196930754,113542.0082698567
19194.52149864004,19534.59559665533,21408.650196930754,113582.69946807151
19194.52149864004,19208.563556680165,19266.87427190664,3593.7934101479914
19194.0234120284,19205.22915900086,19251.026071608205,2778.851833270204
19194.0234120284,19199.772718739485,19214.4899062802,1278.134635971841
19194.0234120284,19199.096390107334,19214.4899062802,1248.0410571041357
19194.0234120284,19198.7696855195,19214.4899062802,1223.3158905033597
19194.0234120284,19197.837561648234,19214.4899062802,1083.806850701847
19194.0234120284,19197.462039527996,19211.55132481845,985.2059259425005
