Best,Mean,Worst,Diversity
324603.5493877753,325578.4389392887,327427.8933072164,247387.3950380481
324603.5493877753,324894.0845635112,327409.0466435014,103528.17918950791
324603.5493877753,324605.7929588984,324616.31563137943,668.5688168028137
324603.5493877753,324603.955452789,324611.3721244115,153.70757793507073
324603.5493877753,324603.57924413914,324603.84795141337,10.748290970223024
324603.5493877753,325381.9924675125,327411.3697828907,213906.6305037242
324603.5493877753,324701.78994882776,326369.91847287305,36551.56264151301
324603.5493877753,324605.02291013097,324611.3721244115,445.43010636919644
324603.5493877753,324603.82371620176,324608.73739266605,103.64767477125861
324603.5493877753,324603.5493877753,324603.5493877753,0.0
324603.5493877753,324873.7750918826,326369.91847287305,90510.47041548794
324603.5493877753,324606.6757431413,324616.31563137943,845.8318066187203
324603.5493877753,324604.9808288711,324616.31563137943,479.3030485807685
324603.5493877753,324603.594172321,324603.84795141337,15.226745541149285
324603.5493877753,324603.57924413914,324603.84795141337,10.748290970223024
